time,cycle,plv,part,pven,qart,qper,qven,vlv,vart,vven
2602,4,14.142,14.114,0.62882,0.019787,0.09606,0,47.389,1143.7,3808.9
2604,4,14.12,14.106,0.62925,0.010018,0.095999,0,47.35,1143.6,3809.1
2606,4,14.097,14.097,0.62969,0.00028331,0.095929,0,47.33,1143.4,3809.3
2608,4,14.073,14.086,0.63012,0,0.095853,0,47.329,1143.2,3809.5
2610,4,14.042,14.076,0.63055,0,0.095776,0,47.329,1143,3809.7
2612,4,14.005,14.066,0.63098,0,0.095699,0,47.329,1142.8,3809.9
2614,4,13.961,14.055,0.63141,0,0.095622,0,47.329,1142.6,3810.1
2616,4,13.91,14.045,0.63184,0,0.095546,0,47.329,1142.4,3810.2
2618,4,13.852,14.035,0.63227,0,0.095469,0,47.329,1142.2,3810.4
2620,4,13.788,14.024,0.6327,0,0.095393,0,47.329,1142,3810.6
2622,4,13.717,14.014,0.63313,0,0.095316,0,47.329,1141.8,3810.8
2624,4,13.64,14.004,0.63356,0,0.09524,0,47.329,1141.7,3811
2626,4,13.557,13.993,0.63399,0,0.095164,0,47.329,1141.5,3811.2
2628,4,13.467,13.983,0.63441,0,0.095087,0,47.329,1141.3,3811.4
2630,4,13.371,13.973,0.63484,0,0.095011,0,47.329,1141.1,3811.6
2632,4,13.269,13.963,0.63527,0,0.094935,0,47.329,1140.9,3811.8
2634,4,13.161,13.952,0.6357,0,0.094859,0,47.329,1140.7,3812
2636,4,13.047,13.942,0.63612,0,0.094783,0,47.329,1140.5,3812.2
2638,4,12.927,13.932,0.63655,0,0.094707,0,47.329,1140.3,3812.3
2640,4,12.802,13.922,0.63698,0,0.094631,0,47.329,1140.1,3812.5
2642,4,12.671,13.912,0.6374,0,0.094555,0,47.329,1139.9,3812.7
2644,4,12.534,13.901,0.63783,0,0.09448,0,47.329,1139.8,3812.9
2646,4,12.393,13.891,0.63825,0,0.094404,0,47.329,1139.6,3813.1
2648,4,12.246,13.881,0.63868,0,0.094328,0,47.329,1139.4,3813.3
2650,4,12.094,13.871,0.6391,0,0.094253,0,47.329,1139.2,3813.5
2652,4,11.937,13.861,0.63953,0,0.094177,0,47.329,1139,3813.7
2654,4,11.776,13.85,0.63995,0,0.094102,0,47.329,1138.8,3813.9
2656,4,11.61,13.84,0.64037,0,0.094026,0,47.329,1138.6,3814
2658,4,11.44,13.83,0.6408,0,0.093951,0,47.329,1138.4,3814.2
2660,4,11.266,13.82,0.64122,0,0.093876,0,47.329,1138.3,3814.4
2662,4,11.087,13.81,0.64164,0,0.0938,0,47.329,1138.1,3814.6
2664,4,10.905,13.8,0.64206,0,0.093725,0,47.329,1137.9,3814.8
2666,4,10.719,13.79,0.64249,0,0.09365,0,47.329,1137.7,3815
2668,4,10.529,13.779,0.64291,0,0.093575,0,47.329,1137.5,3815.2
2670,4,10.337,13.769,0.64333,0,0.0935,0,47.329,1137.3,3815.4
2672,4,10.141,13.759,0.64375,0,0.093425,0,47.329,1137.1,3815.5
2674,4,9.942,13.749,0.64417,0,0.09335,0,47.329,1136.9,3815.7
2676,4,9.7405,13.739,0.64459,0,0.093276,0,47.329,1136.8,3815.9
2678,4,9.5365,13.729,0.64501,0,0.093201,0,47.329,1136.6,3816.1
2680,4,9.3301,13.719,0.64543,0,0.093126,0,47.329,1136.4,3816.3
2682,4,9.1216,13.709,0.64585,0,0.093052,0,47.329,1136.2,3816.5
2684,4,8.9112,13.699,0.64627,0,0.092977,0,47.329,1136,3816.7
2686,4,8.6992,13.689,0.64668,0,0.092902,0,47.329,1135.8,3816.8
2688,4,8.4856,13.679,0.6471,0,0.092828,0,47.329,1135.6,3817
2690,4,8.2707,13.669,0.64752,0,0.092754,0,47.329,1135.5,3817.2
2692,4,8.0548,13.659,0.64794,0,0.092679,0,47.329,1135.3,3817.4
2694,4,7.838,13.649,0.64835,0,0.092605,0,47.329,1135.1,3817.6
2696,4,7.6205,13.639,0.64877,0,0.092531,0,47.329,1134.9,3817.8
2698,4,7.4026,13.629,0.64919,0,0.092457,0,47.329,1134.7,3818
2700,4,7.1845,13.619,0.6496,0,0.092383,0,47.329,1134.5,3818.1
2702,4,6.9665,13.609,0.65002,0,0.092309,0,47.329,1134.3,3818.3
2704,4,6.7486,13.599,0.65043,0,0.092235,0,47.329,1134.2,3818.5
2706,4,6.5311,13.589,0.65085,0,0.092161,0,47.329,1134,3818.7
2708,4,6.3143,13.579,0.65126,0,0.092087,0,47.329,1133.8,3818.9
2710,4,6.0984,13.569,0.65168,0,0.092013,0,47.329,1133.6,3819.1
2712,4,5.8835,13.559,0.65209,0,0.091939,0,47.329,1133.4,3819.3
2714,4,5.6699,13.549,0.65251,0,0.091866,0,47.329,1133.2,3819.4
2716,4,5.4579,13.539,0.65292,0,0.091792,0,47.329,1133.1,3819.6
2718,4,5.2475,13.529,0.65333,0,0.091719,0,47.329,1132.9,3819.8
2720,4,5.039,13.519,0.65375,0,0.091645,0,47.329,1132.7,3820
2722,4,4.8326,13.509,0.65416,0,0.091572,0,47.329,1132.5,3820.2
2724,4,4.6286,13.499,0.65457,0,0.091498,0,47.329,1132.3,3820.4
2726,4,4.4271,13.49,0.65498,0,0.091425,0,47.329,1132.1,3820.5
2728,4,4.2283,13.48,0.65539,0,0.091352,0,47.329,1132,3820.7
2730,4,4.0324,13.47,0.6558,0,0.091278,0,47.329,1131.8,3820.9
2732,4,3.8397,13.46,0.65621,0,0.091205,0,47.329,1131.6,3821.1
2734,4,3.6502,13.45,0.65662,0,0.091132,0,47.329,1131.4,3821.3
2736,4,3.4642,13.44,0.65703,0,0.091059,0,47.329,1131.2,3821.4
2738,4,3.2819,13.43,0.65744,0,0.090986,0,47.329,1131,3821.6
2740,4,3.1035,13.421,0.65785,0,0.090913,0,47.329,1130.9,3821.8
2742,4,2.929,13.411,0.65826,0,0.090841,0,47.329,1130.7,3822
2744,4,2.7588,13.401,0.65867,0,0.090768,0,47.329,1130.5,3822.2
2746,4,2.5929,13.391,0.65908,0,0.090695,0,47.329,1130.3,3822.4
2748,4,2.4316,13.381,0.65949,0,0.090622,0,47.329,1130.1,3822.5
2750,4,2.275,13.372,0.6599,0,0.09055,0,47.329,1130,3822.7
2752,4,2.1232,13.362,0.6603,0,0.090477,0,47.329,1129.8,3822.9
2754,4,1.9764,13.352,0.66071,0,0.090405,0,47.329,1129.6,3823.1
2756,4,1.8347,13.342,0.66112,0,0.090332,0,47.329,1129.4,3823.3
2758,4,1.6984,13.333,0.66152,0,0.09026,0,47.329,1129.2,3823.4
2760,4,1.5674,13.323,0.66193,0,0.090188,0,47.329,1129,3823.6
2762,4,1.442,13.313,0.66234,0,0.090115,0,47.329,1128.9,3823.8
2764,4,1.3222,13.303,0.66274,0,0.090043,0,47.329,1128.7,3824
2766,4,1.2083,13.294,0.66315,0,0.089971,0,47.329,1128.5,3824.2
2768,4,1.1002,13.284,0.66355,0,0.089899,0,47.329,1128.3,3824.3
